,dsigma,r,LSMCerror,BINerror,BSerror,MJDerror
70,-0.125,0.06763451629048597,1.5116595651165579,1.5190888215166842,0.7302423731099441,0.7861934424817184
71,-0.125,0.06819688122955123,1.6178105168923438,1.5206165515827008,0.7378887111745197,0.763438300249669
72,-0.125,0.08197272778667425,1.4615259516070087,1.5603190178184296,0.7357793996773033,0.7515608094554743
73,-0.125,0.07815092189568192,1.433508317307986,1.5488411559907191,0.7353356580811676,1.027664364743783
74,-0.125,0.06639291458365092,1.4044718572161536,1.51573966208488,0.7214480844163379,1.080974951969435
75,-0.125,0.07577719012233716,1.5159565241678652,1.5418983165744085,0.7236120147209497,0.7824249626188189
76,-0.125,0.08085605921341112,1.4346409386986156,1.5569261512834052,0.7259969226442505,0.9881529152535197
77,-0.125,0.07603951236193879,1.4013581350983337,1.5426587762617168,0.7241661836328671,0.8841117280481201
78,-0.125,0.08288521908393726,1.4557967003462555,1.563116145289637,0.7294175574014496,0.8550433071081032
79,-0.125,0.07693581669951742,1.4875057608433773,1.545269783835674,0.7360214876430836,0.7607859763458995
80,-0.125,0.08558214176707728,1.4091594820756654,1.5715158603575907,0.7407113602726837,0.7795763982198713
81,-0.125,0.08855603642149977,1.5998209444709095,1.581015807969001,0.7358590117086444,0.7589771362543507
82,-0.125,0.07896454938555218,1.426060760229164,1.5512532118005566,0.732092142591405,0.7760669740553304
83,-0.125,0.09061532240683995,1.4436913765836954,1.5877458895277945,0.7362423410393888,0.8153208905688776
84,-0.125,0.08772707385997336,1.4372015320118843,1.5783420659644558,0.733859131878751,0.7776077769184657
85,-0.125,0.07876084348596034,1.4133606285740266,1.5506477397214755,0.7319572607110615,0.9437883986876989
86,-0.125,0.06462587692636174,1.4008005094940745,1.5110286029243265,0.7341951614442342,0.7506400024236092
87,-0.125,0.07168779770270384,1.4622831590554402,1.5302545972041233,0.7366988266047098,0.7775269388483974
88,-0.125,0.056864428232181505,1.4219765475887907,1.49106503350638,0.7396072996932613,0.7816247633951846
89,-0.125,0.06923323991564263,1.5757727010153169,1.5234498076019152,0.7382692049105485,0.762115906254098
90,-0.125,0.06814539916242017,1.7986081426213623,1.5204764125250823,0.7287667096158285,0.7522170411759607
91,-0.125,0.06646151736366611,1.410693271980196,1.5159238674873192,0.7404567843843715,1.2392366051905666
92,-0.125,0.060320608539842696,1.458285681281366,1.4998127967818407,0.7311853235981914,0.778426044109357
93,-0.125,0.07491489809888813,1.4202489780267677,1.5394102761630064,0.7333827544515953,0.7792849318019575
94,-0.125,0.06116535635739313,1.920476719360413,1.5019849402517729,0.7390575719953493,0.7487483118964429
95,-0.125,0.06514250927949708,1.4742196679029258,1.5123993361443906,0.7285670872446572,0.7697103387776628
96,-0.125,0.07489904164332571,1.3962790604677249,1.5393646913138415,0.7296621118400225,0.7571878798947175
97,-0.125,0.060815671340868946,1.4316664028055561,1.501084120940298,0.7252178146326494,0.7434799754698321
98,-0.125,0.06751633921821146,2.5136798039137402,1.5187686391828574,0.7350937611914362,0.7777349213033128
99,-0.125,0.06405778226504143,1.8733373235198814,1.5095275942932018,0.7351873105421309,0.7731639919348436
100,-0.125,0.06562976962426864,1.416400404521106,1.513697153515246,0.7389013490474902,0.8135811658843883
