,0,1
99,24.26662254333496,27.95
100,23.616716384887695,23.79
101,17.89838409423828,19.85
102,15.797897338867188,16.28
103,13.591182708740234,13.0
104,11.840412139892578,9.9
105,3.0314512252807617,7.36
106,12.182293891906738,5.4
107,127.76712036132812,132.98
108,44.54611587524414,47.45
109,41.264808654785156,43.05
110,36.53871154785156,39.0
111,31.881628036499023,34.65
112,27.07488250732422,30.43
113,26.904666900634766,26.57
114,22.144630432128906,23.06
115,20.667009353637695,19.65
116,19.09088897705078,16.28
117,16.615629196166992,13.15
118,7.806690692901611,10.82
119,14.930986404418945,8.4
120,11.497220039367676,6.45
121,31.410396575927734,35.6
122,26.47334098815918,31.3
123,19.760414123535156,20.77
124,18.184293746948242,17.4
125,15.806339263916016,14.8
126,6.997391223907471,12.0
127,14.121687889099121,9.7
128,10.687920570373535,7.5
129,10.687920570373535,5.75
130,110.0301742553711,114.97
131,57.30174255371094,59.01
132,43.68927764892578,46.2
133,38.87711715698242,41.85
134,29.49259376525879,34.17
135,29.322378158569336,30.35
136,23.985332489013672,27.03
137,21.793886184692383,23.07
138,20.621387481689453,20.43
139,17.739686965942383,17.4
140,8.64510440826416,14.88
141,16.679962158203125,12.3
142,13.13904857635498,10.1
143,13.13904857635498,8.25
144,9.300203323364258,6.55
145,4.899749279022217,5.17
146,92.68218231201172,97.07
147,66.22982025146484,69.5
148,59.45650100708008,61.64
149,33.277610778808594,38.35
150,33.20562744140625,33.82
151,28.297786712646484,30.75
152,24.63878631591797,27.45
153,23.736713409423828,24.25
154,22.41349220275879,21.45
155,14.52890396118164,18.8
156,19.493324279785156,16.15
157,15.952409744262695,13.86
158,15.952409744262695,12.0
159,12.531649589538574,10.15
160,8.054018020629883,8.53
161,8.160063743591309,7.05
162,4.306114196777344,5.75
163,92.29436492919922,98.21
164,87.2990493774414,93.65
165,83.20317077636719,88.49
166,65.62789154052734,70.55
167,62.592124938964844,66.57
168,49.33891296386719,53.8
169,46.17478561401367,49.75
170,41.648193359375,46.14
171,38.29104232788086,42.6
172,36.31730270385742,38.75
173,36.24531936645508,35.1
174,31.38059425354004,31.44
175,27.858684539794922,28.45
176,27.105655670166016,25.0
177,25.782438278198242,22.55
178,17.897844314575195,19.8
179,22.86227035522461,17.2
180,19.32135581970215,15.22
181,19.32135581970215,13.02
182,15.90058422088623,11.05
183,12.0594482421875,9.3
184,12.165493965148926,7.85
185,8.436078071594238,6.6
186,8.632614135742188,5.5
187,100.37117004394531,103.9
188,63.49347686767578,65.52
189,52.93134307861328,54.55
190,47.98337936401367,50.5
191,40.694393157958984,43.55
192,40.62240982055664,40.55
193,35.733184814453125,36.94
194,31.552780151367188,33.27
195,31.031949996948242,30.5
196,29.70868492126465,27.83
197,25.4408016204834,22.48
198,19.78130531311035,16.1
199,15.400154113769531,12.4
200,13.077802658081055,9.53
201,7.791807651519775,7.2
202,8.010733604431152,5.55
203,42.44396209716797,42.93
204,37.361839294433594,39.85
205,32.66057586669922,33.35
206,31.326732635498047,30.81
207,24.605737686157227,28.4
208,132.150634765625,135.95
209,116.35684967041016,118.87
210,95.81743621826172,96.18
211,90.94722747802734,93.76
212,59.84197998046875,61.55
213,51.3315544128418,54.9
214,44.001285552978516,44.65
215,39.35722351074219,41.25
216,35.8707275390625,38.79
217,34.53927993774414,35.95
218,33.33967590332031,33.19
219,26.74673843383789,30.7
220,27.298643112182617,28.07
221,24.84030532836914,26.04
222,24.84030532836914,23.7
223,24.454858779907227,21.3
224,18.789581298828125,17.4
225,12.719429016113281,12.95
226,10.285069465637207,11.6
227,9.221599578857422,9.25
228,6.52890157699585,5.9
229,141.7793731689453,145.05
230,114.72161865234375,119.2
231,94.89470672607422,97.7
232,77.76519012451172,80.95
233,73.12128448486328,78.0
234,49.824581146240234,55.65
235,42.08864212036133,48.52
236,42.212257385253906,45.49
237,37.468746185302734,41.93
238,34.12314987182617,39.43
239,32.79170227050781,36.59
240,31.592117309570312,33.8
241,24.89278793334961,31.23
242,22.23834800720215,22.35
243,17.402667999267578,20.3
244,13.563427925109863,16.71
245,9.808956146240234,13.44
246,7.941296100616455,12.25
247,4.205467224121094,6.45
248,4.743752479553223,5.6
249,4.084846496582031,5.06
250,78.42088317871094,81.5
251,49.228355407714844,51.78
252,41.50920867919922,46.85
253,22.99192237854004,23.46
254,56.21123504638672,61.65
255,48.41826629638672,51.7
256,23.44281578063965,27.0
257,68.41291046142578,71.79
258,50.20110321044922,52.4
259,43.69630432128906,47.63
260,99.3284683227539,103.0
261,83.36148834228516,87.45
262,103.02630615234375,107.07
263,108.53185272216797,112.65
264,80.25225067138672,83.7
265,74.39867401123047,78.75
266,57.09611511230469,59.08
267,102.71407318115234,107.86
268,66.19427490234375,69.82
269,57.99073791503906,60.07
270,53.33563995361328,54.86
271,42.28929901123047,46.55
272,33.83519744873047,36.9
273,104.93551635742188,108.55
274,90.85760498046875,94.8
275,82.15132904052734,84.94
276,76.14046478271484,79.57
277,67.52387237548828,71.06
278,59.122066497802734,61.5
279,55.45561599731445,57.01
280,114.04556274414062,119.43
281,68.38292694091797,71.42
282,61.13245391845703,63.61
283,75.55697631835938,78.64
284,110.91032409667969,113.75
285,77.30463409423828,80.26
286,91.76740264892578,95.19
287,83.50837707519531,86.47
288,44.854373931884766,46.25
289,15.294103622436523,14.35
290,24.595989227294922,25.52
291,20.502357482910156,18.99
292,7.402225971221924,6.5
293,124.02505493164062,126.12
294,82.42030334472656,84.0
295,73.85014343261719,77.4
296,70.224609375,72.27
297,61.8448486328125,65.3
298,47.53700637817383,51.25
299,18.891624450683594,19.55
300,15.353503227233887,14.24
301,135.00335693359375,140.3
302,117.3143539428711,123.1
303,89.78752899169922,93.58
304,69.4957504272461,72.8
305,46.69557571411133,51.9
306,16.575910568237305,18.4
307,13.825186729431152,15.07
308,6.917332172393799,8.6
309,5.380307674407959,7.15
310,30.575002670288086,36.93
311,104.75093841552734,105.03
312,36.99880599975586,40.85
313,27.7735595703125,31.45
314,24.506921768188477,28.84
315,42.948829650878906,45.63
316,37.66173553466797,41.04
317,29.120525360107422,30.63
318,82.39633178710938,86.4
319,57.04892349243164,61.97
320,49.431373596191406,52.22
321,43.80603790283203,46.5
322,33.77495193481445,36.06
323,31.27010154724121,32.34
324,24.88152503967285,28.38
325,125.40548706054688,126.31
326,108.8848876953125,111.5
327,94.51174926757812,97.6
328,80.065673828125,81.5
329,66.21692657470703,66.85
330,49.392364501953125,53.0
331,38.272300720214844,42.85
332,34.29140090942383,37.85
333,139.46705627441406,140.67
334,65.63194274902344,68.0
335,46.74333953857422,48.14
336,37.41325759887695,40.2
337,139.88714599609375,142.0
338,125.91105651855469,127.21
339,113.9635238647461,117.66
340,100.55261993408203,103.35
341,72.43663024902344,74.03
342,62.174041748046875,67.0
343,49.98984146118164,50.6
344,91.66144561767578,95.1
345,82.8372802734375,85.54
346,63.44374084472656,66.96
347,46.213077545166016,50.3
348,34.46336364746094,36.77
349,110.62545776367188,114.25
350,53.92179489135742,56.4
351,49.36635208129883,51.5
352,41.73950958251953,45.1
353,37.32577896118164,39.8
354,70.64493560791016,73.9
355,58.85457992553711,62.5
356,53.31987380981445,57.6
357,135.84095764160156,139.82
358,75.62036895751953,77.16
359,56.11362075805664,57.74
360,22.786630630493164,25.08
361,22.337066650390625,19.9
362,22.337066650390625,18.15
363,12.881266593933105,10.41
364,9.312094688415527,8.05
365,14.471293449401855,12.15
366,10.661162376403809,10.27
367,135.8775634765625,139.26
368,98.81287384033203,100.75
369,55.409629821777344,58.3
370,43.248592376708984,47.9
371,98.27824401855469,102.48
372,85.51081085205078,89.13
373,65.70736694335938,68.4
374,58.3857307434082,63.0
375,54.706851959228516,57.7
376,25.601295471191406,28.15
377,23.14295768737793,26.47
378,23.14295768737793,24.06
379,6.912459373474121,7.8
380,77.69452667236328,77.09
381,47.862613677978516,46.72
382,42.73396301269531,41.89
383,38.8995361328125,36.75
384,35.50627517700195,33.85
385,35.50627517700195,35.65
386,33.465396881103516,31.93
387,30.44995880126953,30.28
388,27.93411636352539,25.4
389,25.462553024291992,26.6
390,24.75343894958496,24.7
391,23.335697174072266,23.7
392,21.80905532836914,22.7
393,19.716230392456055,21.63
394,19.716230392456055,20.7
395,19.716230392456055,19.69
396,17.955291748046875,18.7
397,15.971762657165527,17.95
398,15.173168182373047,16.75
399,15.173168182373047,16.2
400,11.796545028686523,14.55
401,11.796545028686523,13.64
402,11.796545028686523,12.6
403,11.54358959197998,11.54
404,11.54358959197998,10.5
405,11.54358959197998,9.77
406,11.54358959197998,8.7
407,11.54358959197998,7.5
408,10.429097175598145,6.7
409,10.429097175598145,5.5
410,52.22705841064453,52.12
411,47.27695083618164,46.83
412,36.311885833740234,36.76
413,33.496524810791016,32.04
414,30.025726318359375,30.35
415,29.251245498657227,27.22
416,28.07202911376953,27.83
417,25.600465774536133,26.6
418,25.600465774536133,26.29
419,24.982254028320312,25.33
420,23.411514282226562,23.8
421,21.186485290527344,21.84
422,21.186485290527344,21.2
423,21.186485290527344,19.9
424,16.475147247314453,17.0
425,16.475147247314453,15.83
426,12.80569076538086,14.92
427,12.80569076538086,14.3
428,12.80569076538086,12.87
429,12.552735328674316,11.79
430,12.552735328674316,10.85
431,12.552735328674316,9.89
432,12.552735328674316,9.04
433,12.552735328674316,8.0
434,11.43824291229248,6.95
435,11.43824291229248,6.25
436,11.43824291229248,5.51
437,47.71472930908203,46.87
438,25.36048698425293,27.24
439,21.465591430664062,22.5
440,19.649307250976562,19.6
441,16.8671875,17.48
442,16.8671875,16.34
443,13.698272705078125,15.77
444,13.698272705078125,14.15
445,13.698272705078125,13.85
446,13.445317268371582,12.25
447,13.445317268371582,11.8
448,13.445317268371582,10.6
449,13.445317268371582,9.52
450,13.445317268371582,8.55
451,12.267157554626465,7.62
452,12.267157554626465,6.92
453,12.267157554626465,6.03
454,12.267157554626465,5.34
455,77.81221771240234,77.31
456,67.81837463378906,67.03
457,63.58341979980469,62.08
458,47.864463806152344,47.16
459,38.302433013916016,36.9
460,32.624290466308594,32.3
461,25.927202224731445,26.95
462,21.665231704711914,22.4
463,16.619577407836914,17.35
464,13.089982032775879,12.7
465,11.911822319030762,8.4
466,47.53474807739258,47.6
467,26.438085556030273,27.8
468,22.274517059326172,21.0
469,22.274517059326172,21.15
470,20.081056594848633,19.55
471,17.228862762451172,17.8
472,17.228862762451172,17.23
473,13.952229499816895,16.2
474,13.952229499816895,14.96
475,13.699274063110352,13.17
476,13.699274063110352,12.22
477,13.699274063110352,11.59
478,13.699274063110352,10.2
479,13.699274063110352,9.85
480,12.521114349365234,8.8
481,12.521114349365234,8.5
482,12.521114349365234,7.4
483,12.521114349365234,6.5
484,12.521114349365234,5.8
485,13.673510551452637,5.35
486,56.86015319824219,57.33
487,47.65467834472656,47.43
488,38.25312042236328,37.15
489,32.579322814941406,33.1
490,22.06328582763672,22.88
491,17.023361206054688,18.36
492,13.69831657409668,14.56
493,13.445361137390137,13.2
494,13.445361137390137,12.48
495,13.445361137390137,11.57
496,13.445361137390137,10.95
497,13.445361137390137,10.3
498,12.205140113830566,9.59
499,12.205140113830566,8.6
500,12.205140113830566,7.75
501,12.205140113830566,7.0
502,12.205140113830566,6.4
503,13.353700637817383,5.8
504,13.353700637817383,5.2
505,100.00763702392578,102.7
506,95.86201477050781,97.4
507,68.82183074951172,67.65
508,59.18399429321289,57.75
509,55.10099411010742,53.91
510,55.090728759765625,52.95
511,47.96770477294922,47.61
512,43.04508590698242,42.59
513,40.64283752441406,38.26
514,36.238868713378906,32.75
515,33.673240661621094,30.75
516,30.7406063079834,28.08
517,30.004043579101562,26.22
518,27.665647506713867,23.49
519,26.129852294921875,21.07
520,23.73171615600586,19.0
521,21.538843154907227,16.68
522,20.861740112304688,14.6
523,20.861740112304688,12.46
524,19.609407424926758,10.73
525,19.609407424926758,8.9
526,20.598119735717773,7.45
527,20.598119735717773,6.05
528,73.9273452758789,72.93
529,68.93838500976562,67.78
530,59.14396667480469,58.28
531,47.813194274902344,48.5
532,40.54750061035156,38.81
533,35.90925216674805,34.0
534,29.63174057006836,29.67
535,26.053932189941406,25.3
536,22.119997024536133,21.02
537,19.43255043029785,17.25
538,18.184833526611328,13.81
539,19.173545837402344,10.6
540,14.944127082824707,8.05
541,13.70893383026123,5.84
542,87.18478393554688,88.14
543,59.657169342041016,58.84
544,55.985782623291016,54.0
545,49.42254638671875,49.0
546,44.56696701049805,44.7
547,42.12860870361328,39.65
548,37.490360260009766,35.3
549,32.6650505065918,30.6
550,29.472265243530273,26.69
551,25.6612606048584,22.2
552,22.758148193359375,18.57
553,21.387502670288086,14.99
554,22.3762149810791,11.98
555,18.290407180786133,9.29
556,16.982664108276367,7.15
557,13.259766578674316,5.28
558,37.851470947265625,36.6
559,33.044227600097656,31.75
560,29.740062713623047,27.85
561,26.037073135375977,23.78
562,23.442302703857422,20.35
563,22.0716552734375,16.77
564,23.060367584228516,13.6
565,18.974559783935547,11.0
566,17.66681671142578,8.65
567,13.94391918182373,6.7
568,10.739811897277832,5.15
569,80.21101379394531,79.3
570,70.9262466430664,70.6
571,65.66439056396484,65.5
572,61.95732116699219,60.86
573,58.85567092895508,59.2
574,53.024166107177734,51.2
575,45.84821319580078,43.1
576,41.27613067626953,38.9
577,35.15775680541992,34.2
578,33.724300384521484,32.45
579,31.0933895111084,30.3
580,29.55759048461914,28.83
581,27.390398025512695,26.85
582,25.018701553344727,23.32
583,25.018701553344727,21.75
584,23.642030715942383,20.0
585,23.642030715942383,18.65
586,24.1595401763916,17.0
587,24.1595401763916,15.85
588,20.073732376098633,14.55
589,19.13640594482422,13.3
590,18.765989303588867,12.2
591,18.765989303588867,10.95
592,15.043092727661133,10.05
593,11.961913108825684,9.2
594,11.838984489440918,8.2
595,11.838984489440918,7.35
596,7.955925941467285,6.65
597,7.955925941467285,6.0
598,7.918900489807129,5.35
599,48.97750473022461,47.67
600,41.6851806640625,38.75
601,31.20372772216797,31.44
602,27.500734329223633,27.75
603,23.75236701965332,21.4
604,24.26987648010254,18.44
605,18.237380981445312,13.3
606,14.514479637145996,10.95
607,7.427306175231934,7.53
608,102.6037368774414,104.47
609,90.16205596923828,90.0
610,72.53488159179688,71.78
611,55.171730041503906,53.66
612,47.87354278564453,45.81
613,36.944400787353516,37.65
614,33.438323974609375,34.02
615,29.608022689819336,30.34
616,27.24701690673828,27.25
617,25.870346069335938,23.85
618,25.72258949279785,20.9
619,21.514005661010742,18.35
620,20.092092514038086,16.05
621,16.60895538330078,13.72
622,13.648209571838379,11.8
623,10.32087516784668,10.1
624,10.28385066986084,8.51
625,8.567107200622559,7.2
626,8.12962532043457,6.08
627,7.560194492340088,5.06
628,103.91674041748047,105.5
629,100.2319564819336,100.46
630,74.32100677490234,73.52
631,64.53451538085938,64.51
632,61.324466705322266,60.5
633,56.653194427490234,56.72
634,50.57347106933594,48.85
635,46.62228012084961,45.02
636,39.333160400390625,41.45
637,35.89495849609375,37.75
638,32.14077377319336,34.44
639,30.10675621032715,31.2
640,28.316003799438477,28.21
641,28.130321502685547,25.52
642,25.138776779174805,22.8
643,23.140413284301758,20.45
644,19.707656860351562,18.15
645,17.260295867919922,16.05
646,16.344717025756836,14.2
647,16.40594482421875,12.6
648,15.471955299377441,10.99
649,13.773646354675293,9.65
650,13.599434852600098,8.35
651,12.571802139282227,7.21
652,9.561915397644043,6.45
653,57.001556396484375,56.0
654,54.19886779785156,52.45
655,50.543190002441406,49.31
656,41.18472671508789,42.42
657,32.93994140625,36.75
658,30.662487030029297,33.25
659,30.476802825927734,30.5
660,28.314550399780273,28.0
661,26.372718811035156,25.69
662,22.873815536499023,23.25
663,17.58773422241211,19.5
664,17.648962020874023,17.4
665,16.69044303894043,15.95
666,14.915881156921387,12.75
667,11.995195388793945,10.4
668,8.803399085998535,6.85
669,65.75836944580078,65.45
670,36.431053161621094,38.37
671,34.31682205200195,36.05
672,34.37918472290039,33.41
673,30.00701332092285,28.2
674,26.759309768676758,25.97
675,19.52297592163086,18.3
676,12.06571102142334,10.37
677,72.07069396972656,70.39
678,64.84650421142578,63.6
679,59.01311492919922,56.5
680,55.33863067626953,53.3
681,48.10697937011719,49.76
682,45.74766159057617,46.64
683,41.94588851928711,44.03
684,42.10029983520508,41.0
685,39.719058990478516,38.15
686,39.3032112121582,35.6
687,37.198734283447266,33.26
688,31.17133903503418,28.5
689,23.03473663330078,20.8
690,20.394577026367188,17.69
691,17.504680633544922,15.0
692,15.489128112792969,12.6
693,15.749748229980469,10.75
694,86.39920806884766,86.4
695,70.69561004638672,71.23
696,68.08037567138672,67.64
697,63.53010559082031,63.8
698,53.906028747558594,52.8
699,46.672298431396484,50.15
700,44.31298065185547,47.1
701,40.47954177856445,44.3
702,40.63395309448242,41.45
703,38.236663818359375,38.75
704,37.775272369384766,36.2
705,35.91496658325195,33.7
706,32.866146087646484,31.47
707,29.680368423461914,29.0
708,23.040374755859375,25.05
709,22.216712951660156,23.03
710,21.356388092041016,21.3
711,18.857128143310547,18.05
712,17.685392379760742,16.95
713,15.860876083374023,15.47
714,13.768264770507812,13.17
715,13.743371963500977,11.15
716,68.1038589477539,71.05
717,25.751415252685547,29.67
718,25.00487518310547,28.65
719,52.601097106933594,55.82
720,28.272279739379883,32.35
721,37.43727493286133,41.94
722,30.32819366455078,35.45
723,20.89870834350586,24.56
724,37.197540283203125,43.0
725,51.95512771606445,55.2
726,27.64096450805664,32.6
727,14.779559135437012,18.2
728,68.23252868652344,71.55
729,21.655887603759766,27.15
730,15.410141944885254,19.5
731,69.5130615234375,75.6
732,68.94608306884766,71.7
733,60.494056701660156,64.8
734,54.55190658569336,60.03
735,50.21849060058594,53.2
736,74.09062194824219,78.0
737,50.86975860595703,53.89
738,53.382728576660156,54.99
739,44.1679573059082,46.56
740,77.8497314453125,80.0
741,58.82550811767578,61.23
742,46.51974105834961,48.35
743,74.8337631225586,76.95
744,59.95212173461914,62.35
745,14.928478240966797,20.91
746,36.582698822021484,43.65
747,25.202184677124023,30.35
748,18.654809951782227,23.7
749,98.10660552978516,102.0
750,82.40361022949219,85.68
751,56.5150032043457,59.95
752,21.92352294921875,26.96
753,14.56839656829834,19.42
754,55.804107666015625,59.4
755,20.983234405517578,26.65
756,65.4045181274414,63.7
757,54.43943405151367,52.16
758,50.875728607177734,47.19
759,31.392274856567383,28.8
760,24.362285614013672,26.51
761,75.47150421142578,73.72
762,41.12081527709961,38.33
763,37.20188903808594,36.87
764,22.759706497192383,20.06
765,19.326435089111328,18.84
766,17.85816764831543,14.54
767,54.61193084716797,52.0
768,36.6816520690918,32.69
769,28.311368942260742,30.3
770,22.269817352294922,23.6
771,20.040124893188477,21.39
772,20.040124893188477,16.8
773,17.36827850341797,18.55
774,70.53939819335938,68.92
775,54.358280181884766,52.4
776,51.01865005493164,47.4
777,74.23225402832031,72.4
778,23.838512420654297,24.7
779,15.436543464660645,13.95
780,50.657615661621094,52.6
781,40.254791259765625,37.94
782,17.507173538208008,17.2
783,15.301379203796387,16.9
784,15.301379203796387,11.0
785,75.52363586425781,73.85
786,60.611183166503906,58.0
787,41.722801208496094,44.65
788,34.76511001586914,35.0
789,79.95095825195312,79.45
790,41.38849639892578,39.6
791,47.20418930053711,46.75
792,40.66901779174805,41.02
793,70.13084411621094,68.46
794,52.552608489990234,50.91
795,52.552608489990234,50.42
796,47.514522552490234,49.07
797,40.2045783996582,36.45
798,38.06329345703125,32.77
799,35.41110610961914,31.43
800,25.360713958740234,22.0
801,97.1684799194336,96.3
802,41.625823974609375,41.63
803,66.38938903808594,65.9
804,51.918678283691406,48.52
805,65.4131088256836,63.3
806,58.00605773925781,59.4
807,43.762367248535156,43.19
808,35.659000396728516,39.7
809,11.202409744262695,8.4
810,56.485496520996094,54.46
811,44.52163314819336,45.37
812,14.780367851257324,11.32
813,11.193605422973633,8.7
814,78.05492401123047,74.72
815,67.06787872314453,63.69
816,22.806751251220703,24.65
817,21.983089447021484,21.05
818,18.356534957885742,14.4
819,77.31876373291016,74.17
820,72.10590362548828,70.3
821,55.9644889831543,53.84
822,72.25401306152344,70.15
823,67.10362243652344,64.7
824,61.19732666015625,59.75
825,54.044471740722656,49.86
826,51.864234924316406,40.15
827,47.09904479980469,35.33
828,44.51054382324219,30.0
829,40.75885009765625,25.17
830,37.82400131225586,21.99
831,36.62674331665039,20.7
832,35.35041427612305,19.45
833,35.35041427612305,18.95
834,31.02216339111328,16.05
835,29.361038208007812,16.25
836,28.249784469604492,15.15
837,28.249784469604492,13.96
838,28.249784469604492,13.21
839,24.539459228515625,12.03
840,23.557315826416016,11.3
841,23.16807746887207,9.9
842,23.16807746887207,8.8
843,21.222219467163086,7.95
844,21.222219467163086,7.02
845,21.222219467163086,5.94
846,20.710559844970703,5.1
847,51.88862609863281,40.23
848,35.24957275390625,20.34
849,35.24957275390625,19.5
850,29.528961181640625,15.39
851,29.528961181640625,13.85
852,24.668209075927734,11.11
853,24.308568954467773,10.3
854,24.308568954467773,9.0
855,22.33071517944336,8.14
856,22.33071517944336,7.25
857,22.33071517944336,6.38
858,21.819053649902344,5.37
859,45.416961669921875,30.52
860,35.680423736572266,20.25
861,29.475069046020508,15.35
862,29.475069046020508,13.14
863,25.709394454956055,12.64
864,24.367610931396484,10.0
865,24.367610931396484,9.5
866,22.89030647277832,7.58
867,22.89030647277832,6.89
868,22.378644943237305,5.84
869,22.378644943237305,5.05
870,72.45008850097656,70.42
871,61.57176208496094,60.05
872,47.293331146240234,35.5
873,36.28607177734375,20.15
874,29.560041427612305,15.42
875,24.28285026550293,10.71
876,22.186147689819336,6.35
877,52.43001937866211,40.68
878,40.77439498901367,25.73
879,30.341690063476562,16.01
880,25.009544372558594,10.07
881,23.424501419067383,9.32
882,23.424501419067383,7.62
883,22.912841796875,6.82
884,22.912841796875,6.15
885,66.67394256591797,65.64
886,60.703941345214844,60.78
887,30.160003662109375,15.66
888,26.128015518188477,13.42
889,23.156715393066406,8.88
890,23.156715393066406,8.1
891,22.645055770874023,7.23
892,22.645055770874023,6.59
893,22.645055770874023,5.6
894,22.645055770874023,5.05
895,54.27579116821289,51.05
896,50.75869369506836,45.85
897,52.62009811401367,43.95
898,51.00611114501953,41.18
899,46.5306396484375,38.75
900,46.358524322509766,32.0
901,45.37825393676758,31.36
902,42.67485427856445,28.74
903,42.57308578491211,26.18
904,39.899715423583984,20.8
905,36.55828094482422,19.01
906,34.92756271362305,15.45
907,30.8465633392334,14.5
908,29.177017211914062,12.3
909,27.804819107055664,10.07
910,26.86901092529297,8.45
911,26.86901092529297,6.85
912,26.86901092529297,6.1
913,26.86901092529297,5.69
914,26.86901092529297,5.55
915,22.58599853515625,5.2
916,28.73929786682129,14.13
917,26.461606979370117,10.85
918,22.183210372924805,7.81
919,20.14949607849121,5.3
920,42.874794006347656,23.65
921,37.68364334106445,19.53
922,31.92354965209961,15.73
923,29.430213928222656,12.14
924,25.151813507080078,9.1
925,23.11810302734375,6.53
926,58.852813720703125,57.47
927,53.02927017211914,42.95
928,47.60218048095703,33.5
929,43.178260803222656,25.0
930,37.875728607177734,21.1
931,32.22365188598633,17.2
932,30.03866195678711,13.93
933,25.76026153564453,10.7
934,23.726551055908203,8.09
935,19.83637046813965,5.99
936,94.94351196289062,97.45
937,68.80270385742188,69.15
938,57.820003509521484,54.7
939,55.198631286621094,51.92
940,55.143550872802734,44.44
941,49.72220993041992,35.98
942,45.249046325683594,27.42
943,41.21071243286133,24.9
944,39.18632507324219,23.51
945,35.021305084228516,21.85
946,33.36227798461914,19.84
947,31.17730140686035,17.03
948,31.17730140686035,15.2
949,27.466989517211914,13.79
950,27.466989517211914,12.41
951,24.466751098632812,11.15
952,24.466751098632812,10.3
953,20.521711349487305,8.9
954,19.584383010864258,7.83
955,19.244022369384766,6.9
956,15.542569160461426,5.45
957,58.423770904541016,55.42
958,50.62662887573242,38.0
959,40.6879768371582,25.99
960,34.63982009887695,23.27
961,33.28862380981445,19.95
962,29.64728355407715,17.19
963,26.29680633544922,15.5
964,22.22899055480957,12.15
965,20.807083129882812,10.2
966,17.216917037963867,8.35
967,10.03298282623291,5.54
968,95.97265625,100.5
969,57.59225082397461,48.25
970,54.82793426513672,44.25
971,51.29625701904297,36.95
972,48.11336898803711,31.89
973,42.731788635253906,29.02
974,36.57158279418945,25.58
975,34.49592208862305,22.5
976,30.825090408325195,20.1
977,27.474609375,17.86
978,24.40532112121582,15.4
979,19.616125106811523,11.45
980,16.352153778076172,9.65
981,13.359017372131348,8.21
982,67.1246337890625,66.0
983,62.969024658203125,62.08
984,60.16627502441406,57.85
985,56.83375549316406,53.5
986,58.44169616699219,48.37
987,55.64512252807617,44.45
988,54.19821548461914,40.95
989,51.682151794433594,37.25
990,48.82171630859375,33.7
991,43.46154022216797,30.39
992,37.06097412109375,26.93
993,35.306758880615234,24.15
994,31.251333236694336,21.1
995,27.677051544189453,18.7
996,24.54210090637207,16.4
997,23.22791290283203,14.15
998,19.75290870666504,12.15
999,17.0023193359375,10.45
