,symbol,optionType,expiration,strike,lastPrice,lastTradeDate,inTheMoney,maturity,S0,sigma,returns,method,LSMC_est_price,LSMC_perc_error,BIN_est_price,BIN_perc_error,BS_est_price,BS_perc_error,MJD_est_price,MJD_perc_error
20672,^NDX,calls,2023-12-08,16400.0,84.38,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,229.0455235661752,-1.7144527561765255,259.4848209520501,-2.075193422043732
20673,^NDX,calls,2023-12-08,16425.0,73.9,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,228.82235708867148,-2.0963783097249182,226.49793207786337,-2.0649246559927383
20674,^NDX,calls,2023-12-08,16550.0,49.08,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,185.1087422778166,-2.771571766051683,176.5109601409317,-2.596392830907329
20675,^NDX,calls,2023-12-08,16575.0,49.03,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,195.7125914889513,-2.9916906279614786,199.11267160403105,-3.0610375607593525
20676,^NDX,calls,2023-12-08,16625.0,38.77,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,195.2093589231437,-4.035062133689546,180.90672232635956,-3.6661522395243624
20677,^NDX,calls,2023-12-08,16900.0,9.88,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,132.64227595502953,-12.4253315743957,104.0641491894918,-9.532808622418198
20678,^NDX,calls,2023-12-08,17200.0,3.85,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,50.60994182707187,-12.145439435603082,60.45815402322917,-14.703416629410173
20679,^NDX,puts,2023-12-08,11600.0,0.82,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,0.0,1.0,0.0,1.0
20680,^NDX,puts,2023-12-08,11700.0,1.0,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,0.0,1.0,0.0,1.0
20681,^NDX,puts,2023-12-08,11900.0,0.95,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,0.0,1.0,0.0,1.0
20682,^NDX,puts,2023-12-08,13500.0,2.9,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,0.0,1.0,0.0,1.0
20683,^NDX,puts,2023-12-08,13725.0,3.6,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,2.3147720015362108,0.3570077773510526,1.523907949979823,0.5766922361167159
20684,^NDX,puts,2023-12-08,13975.0,4.3,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,1.7922142303066049,0.5832059929519523,4.914152198561672,-0.1428260926887609
20685,^NDX,puts,2023-12-08,14050.0,4.9,2023-11-20,False,18,16027.0595703125,0.2654138212625917,0.16167034356440066,E,,,,,3.563795185681355,0.27269486006502963,2.512243290951444,0.4872972875609298
