Date,^SPX,^VIX,^NDX,^RUT,AAPL,AMZN,NFLX,GOOG,TSLA,MSFT,META
2018-12-27,2488.830078125,29.959999084472656,6288.2998046875,1331.8199462890625,37.46862030029297,73.08200073242188,255.57000732421875,52.194000244140625,21.075332641601562,96.08023071289062,134.52000427246094
2018-12-28,2485.739990234375,28.34000015258789,6285.27001953125,1337.9200439453125,37.48781204223633,73.9010009765625,256.0799865722656,51.854000091552734,22.257999420166016,95.33006286621094,133.1999969482422
2018-12-31,2506.85009765625,25.420000076293945,6329.97021484375,1348.56005859375,37.85013961791992,75.09850311279297,267.6600036621094,51.78049850463867,22.18666648864746,96.4505844116211,131.08999633789062
2019-01-02,2510.030029296875,23.219999313354492,6360.8701171875,1355.9100341796875,37.89332962036133,76.95649719238281,267.6600036621094,52.29249954223633,20.674667358398438,96.02326965332031,135.67999267578125
2019-01-03,2447.889892578125,25.450000762939453,6147.1298828125,1330.8299560546875,34.11886978149414,75.01399993896484,271.20001220703125,50.803001403808594,20.02400016784668,92.49075317382812,131.74000549316406
2019-01-04,2531.93994140625,21.3799991607666,6422.669921875,1380.75,35.57538604736328,78.76950073242188,297.57000732421875,53.535499572753906,21.179332733154297,96.7924575805664,137.9499969482422
2019-01-07,2549.68994140625,21.399999618530273,6488.25,1405.3699951171875,35.4962043762207,81.47550201416016,315.3399963378906,53.419498443603516,22.33066749572754,96.91588592529297,138.0500030517578
2019-01-08,2574.409912109375,20.469999313354492,6551.85009765625,1426.550048828125,36.17287063598633,82.8290023803711,320.2699890136719,53.81399917602539,22.356666564941406,97.61860656738281,142.52999877929688
2019-01-09,2584.9599609375,19.979999542236328,6600.68994140625,1438.81005859375,36.78715515136719,82.97100067138672,319.9599914550781,53.733001708984375,22.568666458129883,99.01448059082031,144.22999572753906
2019-01-10,2596.639892578125,19.5,6620.93994140625,1445.4300537109375,36.90473175048828,82.81099700927734,324.6600036621094,53.51649856567383,22.99799919128418,98.37828063964844,144.1999969482422
2019-01-11,2596.260009765625,18.190000534057617,6601.39990234375,1447.3800048828125,36.542396545410156,82.02799987792969,337.5899963378906,52.859500885009766,23.150667190551758,97.61860656738281,143.8000030517578
2019-01-14,2582.610107421875,19.06999969482422,6541.0400390625,1432.81005859375,35.99291229248047,80.8604965209961,332.94000244140625,52.234500885009766,22.293333053588867,96.9063949584961,145.38999938964844
2019-01-15,2610.300048828125,18.600000381469727,6669.64013671875,1445.219970703125,36.72956466674805,83.72799682617188,354.6400146484375,53.85749816894531,22.961999893188477,99.71720123291016,148.9499969482422
2019-01-16,2616.10009765625,19.040000915527344,6668.56005859375,1454.699951171875,37.178279876708984,84.18900299072266,351.3900146484375,54.048500061035156,23.06999969482422,100.06853485107422,147.5399932861328
2019-01-17,2635.9599609375,18.059999465942383,6718.4501953125,1467.25,37.39903259277344,84.66100311279297,353.19000244140625,54.494998931884766,23.15399932861328,100.77125549316406,148.3000030517578
2019-01-18,2670.7099609375,17.799999237060547,6784.60986328125,1482.5,37.6293830871582,84.80999755859375,339.1000061035156,54.91299819946289,20.150667190551758,102.2811279296875,150.0399932861328
2019-01-22,2632.89990234375,20.799999237060547,6646.81005859375,1457.449951171875,36.78474807739258,81.6084976196289,325.1600036621094,53.5260009765625,19.92799949645996,100.35343170166016,147.57000732421875
2019-01-23,2638.699951171875,19.520000457763672,6658.759765625,1454.260009765625,36.93352127075195,82.0009994506836,321.989990234375,53.778499603271484,19.172666549682617,101.3315200805664,144.3000030517578
2019-01-24,2642.330078125,18.889999389648438,6702.5498046875,1464.4100341796875,36.640777587890625,82.74649810791016,326.6700134277344,53.69499969482422,19.43400001525879,100.84719848632812,145.8300018310547
2019-01-25,2664.760009765625,17.420000076293945,6787.3701171875,1482.8499755859375,37.85493469238281,83.52850341796875,338.04998779296875,54.54949951171875,19.80266761779785,101.76832580566406,149.00999450683594
2019-01-28,2643.85009765625,18.8700008392334,6697.08984375,1473.5400390625,37.50460433959961,81.89450073242188,335.6600036621094,53.50400161743164,19.7586669921875,99.78366088867188,147.47000122070312
2019-01-29,2640.0,19.1299991607666,6632.7900390625,1471.449951171875,37.11588668823242,79.69400024414062,328.8999938964844,53.03099822998047,19.83066749572754,97.75154113769531,144.19000244140625
2019-01-30,2681.050048828125,17.65999984741211,6807.91015625,1486.93994140625,39.65217590332031,83.52149963378906,340.6600036621094,54.452999114990234,20.584667205810547,101.01815032958984,150.4199981689453
2019-01-31,2704.10009765625,16.56999969482422,6906.83984375,1499.4200439453125,39.93772888183594,85.9365005493164,339.5,55.81850051879883,20.468000411987305,99.16642761230469,166.69000244140625
2019-02-01,2706.530029296875,16.139999389648438,6875.52001953125,1502.050048828125,39.95692443847656,81.3115005493164,339.8500061035156,55.537498474121094,20.81399917602539,97.5995864868164,165.7100067138672
2019-02-04,2724.8701171875,15.729999542236328,6959.9599609375,1517.5400390625,41.091888427734375,81.66549682617188,351.3399963378906,56.63999938964844,20.859333038330078,100.41039276123047,169.25
2019-02-05,2737.699951171875,15.569999694824219,7023.52001953125,1520.22998046875,41.79496383666992,82.94049835205078,355.80999755859375,57.29949951171875,21.42333221435547,101.81581115722656,171.16000366210938
2019-02-06,2731.610107421875,15.380000114440918,6997.6201171875,1518.02001953125,41.80936050415039,82.01300048828125,352.19000244140625,55.76150131225586,21.148000717163086,100.68578338623047,170.49000549316406
2019-02-07,2706.050048828125,16.3700008392334,6904.97998046875,1505.6300048828125,41.01752471923828,80.71849822998047,344.7099914550781,54.93550109863281,20.500667572021484,99.9640884399414,166.3800048828125
2019-02-08,2707.8798828125,15.720000267028809,6913.1298828125,1506.3900146484375,41.06571578979492,79.41100311279297,347.57000732421875,54.75299835205078,20.386667251586914,100.34391784667969,167.3300018310547
2019-02-11,2709.800048828125,15.970000267028809,6909.18017578125,1518.97998046875,40.82954788208008,79.55000305175781,345.7300109863281,54.7504997253418,20.856000900268555,99.94512176513672,165.7899932861328
2019-02-12,2744.72998046875,15.430000305175781,7014.669921875,1538.22998046875,41.1813850402832,81.90049743652344,359.9700012207031,56.06850051879883,20.78733253479004,101.50244903564453,165.0399932861328
2019-02-13,2753.030029296875,15.649999618530273,7015.8798828125,1542.93994140625,41.010284423828125,82.0,351.7699890136719,56.007999420166016,20.544666290283203,101.42646026611328,164.07000732421875
2019-02-14,2745.72998046875,16.219999313354492,7022.419921875,1545.1099853515625,41.15969467163086,81.13249969482422,359.07000732421875,56.083499908447266,20.251333236694336,101.51195526123047,163.9499969482422
2019-02-15,2775.60009765625,14.90999984741211,7055.18017578125,1569.25,41.06812286376953,80.39749908447266,356.8699951171875,55.682498931884766,20.525333404541016,102.76541900634766,162.5
2019-02-19,2779.760009765625,14.880000114440918,7066.60986328125,1574.469970703125,41.19102096557617,81.37899780273438,361.9200134277344,55.928001403808594,20.375999450683594,102.71790313720703,162.2899932861328
2019-02-20,2784.699951171875,14.020000457763672,7062.33984375,1581.6600341796875,41.45610427856445,81.1050033569336,359.9100036621094,55.689998626708984,20.17066764831543,102.18388366699219,162.55999755859375
2019-02-21,2774.8798828125,14.460000038146973,7035.16015625,1575.550048828125,41.222354888916016,80.97200012207031,356.9700012207031,54.8484992980957,19.415332794189453,104.33914184570312,160.0399932861328
2019-02-22,2792.669921875,13.510000228881836,7090.6298828125,1590.06005859375,41.68263244628906,81.5780029296875,363.0199890136719,55.51850128173828,19.6473331451416,105.82684326171875,161.88999938964844
2019-02-25,2796.110107421875,14.850000381469727,7115.43017578125,1588.81005859375,41.98626708984375,81.6500015258789,363.9100036621094,55.470001220703125,19.917999267578125,106.4181137084961,164.6199951171875
2019-02-26,2793.89990234375,15.170000076293945,7123.22021484375,1577.47998046875,42.01036071777344,81.81999969482422,364.9700012207031,55.756500244140625,19.857332229614258,107.15241241455078,164.1300048828125
2019-02-27,2792.3798828125,14.699999809265137,7117.0,1581.050048828125,42.14048767089844,82.05449676513672,362.8699951171875,55.8025016784668,20.982667922973633,106.97120666503906,162.80999755859375
2019-02-28,2784.489990234375,14.779999732971191,7097.52978515625,1575.550048828125,41.72600173950195,81.99150085449219,358.1000061035156,55.99599838256836,21.325332641601562,106.83769226074219,161.4499969482422
2019-03-01,2803.68994140625,13.569999694824219,7151.56982421875,1589.6400146484375,42.16459274291992,83.58650207519531,357.32000732421875,57.04949951171875,19.652666091918945,107.31452941894531,162.27999877929688
2019-03-04,2792.81005859375,14.630000114440918,7150.830078125,1575.43994140625,42.376644134521484,84.80850219726562,351.0400085449219,57.38999938964844,19.02400016784668,107.05703735351562,167.3699951171875
2019-03-05,2789.64990234375,14.739999771118164,7156.7900390625,1568.280029296875,42.29954528808594,84.62149810791016,354.29998779296875,58.10150146484375,18.43600082397461,106.52299499511719,171.25999450683594
2019-03-06,2771.449951171875,15.739999771118164,7112.47021484375,1536.8199462890625,42.05615234375,83.44750213623047,359.6099853515625,57.893001556396484,18.416000366210938,106.5706787109375,172.50999450683594
2019-03-07,2748.929931640625,16.59000015258789,7026.8798828125,1523.6300048828125,41.569358825683594,81.29750061035156,352.6000061035156,57.165000915527344,18.439332962036133,105.2737045288086,169.1300048828125
2019-03-08,2743.070068359375,16.049999237060547,7015.68994140625,1521.8800048828125,41.66815948486328,81.04000091552734,349.6000061035156,57.11600112915039,18.94266700744629,105.38816833496094,169.60000610351562
2019-03-11,2783.300048828125,14.329999923706055,7164.02001953125,1548.8800048828125,43.111656188964844,83.53099822998047,358.8599853515625,58.78799819946289,19.39466667175293,107.60063934326172,172.07000732421875
2019-03-12,2791.52001953125,13.770000457763672,7201.27978515625,1549.8299560546875,43.59601593017578,83.65499877929688,356.2699890136719,59.65999984741211,18.890666961669922,108.35400390625,171.9199981689453
2019-03-13,2810.919921875,13.40999984741211,7256.97998046875,1555.8800048828125,43.78879928588867,84.54049682617188,361.2099914550781,59.66600036621094,19.263999938964844,109.1932144165039,173.3699951171875
2019-03-14,2808.47998046875,13.5,7243.009765625,1549.6400146484375,44.27558898925781,84.31099700927734,358.82000732421875,59.27750015258789,19.33066749572754,109.27903747558594,170.1699981689453
2019-03-15,2822.47998046875,12.880000114440918,7306.990234375,1553.5400390625,44.851531982421875,85.61799621582031,361.4599914550781,59.222999572753906,18.36199951171875,110.5378646850586,165.97999572753906
2019-03-18,2832.93994140625,13.100000381469727,7326.27978515625,1563.9300537109375,45.30940628051758,87.10749816894531,363.44000244140625,59.2130012512207,17.965999603271484,112.12095642089844,160.47000122070312
2019-03-19,2832.570068359375,13.5600004196167,7349.27978515625,1554.989990234375,44.950340270996094,88.09249877929688,358.7799987792969,59.942501068115234,17.83133316040039,112.19721984863281,161.57000732421875
2019-03-20,2824.22998046875,13.90999984741211,7380.75,1543.1600341796875,45.3431396484375,89.8635025024414,375.2200012207031,61.19850158691406,18.239999771118164,112.07327270507812,165.44000244140625
2019-03-21,2854.8798828125,13.630000114440918,7493.27001953125,1562.4100341796875,47.013145446777344,90.96299743652344,377.8699951171875,61.57699966430664,18.26799964904785,114.64811706542969,166.0800018310547
2019-03-22,2800.7099609375,16.479999542236328,7326.06005859375,1505.9200439453125,46.03958511352539,88.2385025024414,361.010009765625,60.275001525878906,17.635332107543945,111.62503814697266,164.33999633789062
2019-03-25,2798.360107421875,16.329999923706055,7316.9599609375,1512.8599853515625,45.482913970947266,88.71299743652344,366.2300109863281,59.650001525878906,17.3613338470459,112.20677185058594,166.2899932861328
2019-03-26,2818.4599609375,14.680000305175781,7351.14990234375,1528.1700439453125,45.012996673583984,89.18800354003906,359.9700012207031,59.23099899291992,17.851333618164062,112.44517517089844,167.67999267578125
2019-03-27,2805.3701171875,15.149999618530273,7308.18994140625,1522.22998046875,45.4178466796875,88.28500366210938,353.3699951171875,58.6510009765625,18.32200050354004,111.3580093383789,165.8699951171875
2019-03-28,2815.43994140625,14.430000305175781,7320.47021484375,1535.0999755859375,45.478084564208984,88.6709976196289,354.6099853515625,58.42449951171875,18.57466697692871,111.51060485839844,165.5500030517578
2019-03-29,2834.39990234375,13.710000038146973,7378.77001953125,1539.739990234375,45.77449417114258,89.0374984741211,356.55999755859375,58.66550064086914,18.657333374023438,112.47380828857422,166.69000244140625
2019-04-01,2867.18994140625,13.399999618530273,7478.419921875,1556.06005859375,46.08536911010742,90.70950317382812,366.9599914550781,59.721500396728516,19.278667449951172,113.50373840332031,168.6999969482422
2019-04-02,2867.239990234375,13.359999656677246,7499.64013671875,1553.3199462890625,46.75529861450195,90.6989974975586,367.7200012207031,60.02450180053711,19.058666229248047,113.66584777832031,174.1999969482422
2019-04-03,2873.39990234375,13.739999771118164,7544.97021484375,1560.9100341796875,47.075801849365234,91.03500366210938,369.75,60.29600143432617,19.45400047302246,114.40969848632812,173.5399932861328
2019-04-04,2879.389892578125,13.579999923706055,7540.56982421875,1567.489990234375,47.15773010253906,90.94300079345703,367.8800048828125,60.75,17.851999282836914,113.82795715332031,176.02000427246094
2019-04-05,2892.739990234375,12.819999694824219,7578.83984375,1582.56005859375,47.473419189453125,91.86399841308594,365.489990234375,60.35749816894531,18.33066749572754,114.33338928222656,175.72000122070312
2019-04-08,2895.77001953125,13.180000305175781,7599.740234375,1579.0,48.220458984375,92.49299621582031,361.4100036621094,60.19200134277344,18.213333129882812,114.3715591430664,174.92999267578125
2019-04-09,2878.199951171875,14.279999732971191,7568.490234375,1559.6800537109375,48.07587432861328,91.79199981689453,364.7099914550781,59.86249923706055,18.15399932861328,113.75167083740234,177.5800018310547
2019-04-10,2888.2099609375,13.300000190734863,7611.490234375,1581.550048828125,48.345767974853516,92.36650085449219,363.9200134277344,60.108001708984375,18.40399932861328,114.61951446533203,177.82000732421875
2019-04-11,2888.320068359375,13.020000457763672,7594.89013671875,1579.1400146484375,47.943328857421875,92.20349884033203,367.6499938964844,60.23099899291992,17.89466667175293,114.75302124023438,177.50999450683594
2019-04-12,2907.409912109375,12.010000228881836,7628.14990234375,1584.800048828125,47.92405319213867,92.15299987792969,351.1400146484375,60.89350128173828,17.84666633605957,115.34427642822266,179.10000610351562
2019-04-15,2905.580078125,12.319999694824219,7629.1201171875,1579.1700439453125,48.010807037353516,92.24349975585938,348.8699951171875,61.05500030517578,17.7586669921875,115.43966674804688,179.64999389648438
2019-04-16,2907.06005859375,12.180000305175781,7654.72998046875,1582.7900390625,48.015628814697266,93.1520004272461,359.4599914550781,61.35649871826172,18.224000930786133,115.17261505126953,178.8699951171875
2019-04-17,2900.449951171875,12.600000381469727,7680.72021484375,1567.5999755859375,48.95064163208008,93.24099731445312,354.739990234375,61.81700134277344,18.082000732421875,116.12628173828125,178.77999877929688
2019-04-18,2905.030029296875,12.09000015258789,7689.72021484375,1565.75,49.12656021118164,93.08450317382812,360.3500061035156,61.81850051879883,18.21733283996582,117.652099609375,178.27999877929688
2019-04-22,2907.969970703125,12.420000076293945,7713.490234375,1560.0400390625,49.288021087646484,94.3655014038086,377.3399963378906,62.44200134277344,17.516666412353516,118.02405548095703,181.44000244140625
2019-04-23,2933.679931640625,12.279999732971191,7810.7099609375,1585.0899658203125,49.9989128112793,96.1884994506836,381.8900146484375,63.227500915527344,17.593332290649414,119.62618255615234,183.77999877929688
2019-04-24,2927.25,13.140000343322754,7784.41015625,1588.1300048828125,49.92179489135742,95.0875015258789,374.2300109863281,62.79999923706055,17.243999481201172,119.21611022949219,182.5800018310547
2019-04-25,2926.169921875,13.25,7816.919921875,1575.6099853515625,49.468753814697266,95.11250305175781,368.3299865722656,63.17250061035156,16.5086669921875,123.16423034667969,193.25999450683594
2019-04-26,2939.8798828125,12.729999542236328,7826.68017578125,1589.9000244140625,49.23258590698242,97.53150177001953,374.8500061035156,63.60900115966797,15.675999641418457,123.86994934082031,191.49000549316406
2019-04-29,2943.030029296875,13.109999656677246,7839.0400390625,1598.3599853515625,49.307289123535156,96.92150115966797,371.8299865722656,64.37899780273438,16.097999572753906,123.75550842285156,194.77999877929688
2019-04-30,2945.830078125,13.119999885559082,7781.4599609375,1591.2099609375,48.357818603515625,96.32599639892578,370.5400085449219,59.42399978637695,15.912667274475098,124.5470199584961,193.39999389648438
2019-05-01,2923.72998046875,14.800000190734863,7751.85009765625,1576.3800048828125,50.73149871826172,95.57599639892578,378.80999755859375,58.40399932861328,15.600666999816895,121.95309448242188,193.02999877929688
2019-05-02,2917.52001953125,14.420000076293945,7724.06005859375,1582.6500244140625,50.40134811401367,95.04100036621094,379.05999755859375,58.13050079345703,16.273332595825195,120.3604965209961,192.52999877929688
2019-05-03,2945.639892578125,12.869999885559082,7845.72998046875,1614.02001953125,51.02790069580078,98.12300109863281,385.0299987792969,59.27000045776367,17.00200080871582,122.92582702636719,195.47000122070312
2019-05-06,2932.469970703125,15.4399995803833,7794.08984375,1614.97998046875,50.23989486694336,97.52749633789062,378.6700134277344,59.46950149536133,17.022666931152344,122.21057891845703,193.8800048828125
2019-05-07,2884.050048828125,19.31999969482422,7640.14990234375,1582.31005859375,48.88557052612305,96.05000305175781,370.4599914550781,58.70500183105469,16.470666885375977,119.7024917602539,189.77000427246094
2019-05-08,2879.419921875,19.399999618530273,7617.5498046875,1574.969970703125,48.89520263671875,95.88849639892578,364.3699951171875,58.313499450683594,16.32266616821289,119.69293975830078,189.5399932861328
2019-05-09,2870.719970703125,19.100000381469727,7582.75,1570.06005859375,48.369873046875,94.99349975585938,362.75,58.11899948120117,16.131999969482422,119.68340301513672,188.64999389648438
2019-05-10,2881.39990234375,16.040000915527344,7586.52978515625,1572.989990234375,47.69977569580078,94.4990005493164,361.0400085449219,58.2135009765625,15.968000411987305,121.23784637451172,188.33999633789062
2019-05-13,2811.8701171875,20.549999237060547,7324.1298828125,1523.0,44.927486419677734,91.13400268554688,345.260009765625,56.60150146484375,15.133999824523926,117.633056640625,181.5399932861328
2019-05-14,2834.409912109375,18.059999465942383,7401.8798828125,1543.06005859375,45.63871383666992,92.00599670410156,345.6099853515625,56.02199935913086,15.487333297729492,118.9490966796875,180.72999572753906
2019-05-15,2850.9599609375,16.440000534057617,7503.25,1548.27001953125,46.18543243408203,93.55750274658203,354.989990234375,58.21049880981445,15.463333129882812,120.62417602539062,186.27000427246094
2019-05-16,2876.320068359375,15.289999961853027,7580.14013671875,1557.239990234375,45.98222351074219,95.37850189208984,359.30999755859375,58.94900131225586,15.222000122070312,123.40955352783203,186.99000549316406
2019-05-17,2859.530029296875,15.960000038146973,7503.68017578125,1535.760009765625,45.720970153808594,93.44999694824219,354.45001220703125,58.1150016784668,14.0686674118042,122.58639526367188,185.3000030517578
2019-05-20,2840.22998046875,16.309999465942383,7376.7001953125,1524.9599609375,44.29127883911133,92.94850158691406,348.1099853515625,56.942501068115234,13.690667152404785,120.81560516357422,182.72000122070312
2019-05-21,2864.360107421875,14.949999809265137,7451.02001953125,1545.25,45.140377044677734,92.8759994506836,354.2699890136719,57.48149871826172,13.67199993133545,121.46648406982422,184.82000732421875
2019-05-22,2856.27001953125,14.75,7420.66015625,1531.6300048828125,44.216278076171875,92.98400115966797,359.7300109863281,57.57099914550781,12.84866714477539,122.2035140991211,185.32000732421875
2019-05-23,2822.239990234375,16.920000076293945,7307.93017578125,1501.3800048828125,43.461524963378906,90.77400207519531,352.2099914550781,57.03850173950195,13.03266716003418,120.77730560302734,180.8699951171875
2019-05-24,2826.06005859375,15.850000381469727,7300.9599609375,1514.1099853515625,43.29460525512695,91.16400146484375,354.3900146484375,56.673500061035156,12.708666801452637,120.83473205566406,181.05999755859375
2019-05-28,2802.389892578125,17.5,7278.3798828125,1504.02001953125,43.1155891418457,91.82150268554688,355.05999755859375,56.70750045776367,12.579999923706055,120.7581787109375,184.30999755859375
2019-05-29,2783.02001953125,17.899999618530273,7216.85986328125,1489.949951171875,42.90996551513672,90.95950317382812,349.19000244140625,55.823001861572266,12.657333374023438,119.59039306640625,182.19000244140625
2019-05-30,2788.860107421875,17.299999237060547,7245.39990234375,1485.530029296875,43.132530212402344,90.81600189208984,351.8500061035156,55.897499084472656,12.54800033569336,120.34659576416016,183.00999450683594
2019-05-31,2752.06005859375,18.709999084472656,7127.9599609375,1465.489990234375,42.351158142089844,88.75350189208984,343.2799987792969,55.18149948120117,12.343999862670898,118.38434600830078,177.47000122070312
2019-06-03,2744.449951171875,18.860000610351562,6978.02001953125,1469.97998046875,41.92298126220703,84.6344985961914,336.6300048828125,51.811500549316406,11.9313325881958,114.70877075195312,164.14999389648438
2019-06-04,2803.27001953125,16.969999313354492,7166.75,1508.56005859375,43.45668029785156,86.47799682617188,353.3999938964844,52.65250015258789,12.90666675567627,117.88662719726562,167.5
2019-06-05,2826.14990234375,16.09000015258789,7220.89990234375,1506.7900390625,44.15822219848633,86.92500305175781,355.7300109863281,52.111000061035156,13.105999946594238,120.44229125976562,168.1699981689453
2019-06-06,2843.489990234375,15.930000305175781,7275.93017578125,1499.2900390625,44.80654525756836,87.71800231933594,357.1300048828125,52.21699905395508,13.729999542236328,122.34709167480469,168.3300018310547
2019-06-07,2873.340087890625,16.299999237060547,7417.2900390625,1514.3900146484375,45.9991455078125,90.20149993896484,360.8699951171875,53.301998138427734,13.633333206176758,125.7738037109375,173.35000610351562
2019-06-10,2886.72998046875,15.9399995803833,7501.93017578125,1523.56005859375,46.586997985839844,93.03150177001953,352.010009765625,54.01900100708008,14.192000389099121,126.92241668701172,174.82000732421875
